d4:ee:07:04:80:88:-63,d4:ee:07:04:7f:4a:-68,1
d4:ee:07:04:80:88:-63,d4:ee:07:04:7f:4a:-68,1
d4:ee:07:04:80:88:-63,d4:ee:07:04:7f:4a:-68,1
d4:ee:07:04:80:88:-63,d4:ee:07:04:7f:4a:-68,1
d4:ee:07:04:80:88:-65,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-68,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-68,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-73,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-50,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-54,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-43,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-42,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-42,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-42,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-47,1
d4:ee:07:04:80:88:-54,d4:ee:07:04:7f:4a:-47,1
d4:ee:07:04:80:88:-58,d4:ee:07:04:7f:4a:-47,1
d4:ee:07:04:80:88:-73,d4:ee:07:04:7f:4a:-47,1
d4:ee:07:04:80:88:-85,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-33,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-33,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-33,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-31,1
d4:ee:07:04:80:88:-61,d4:ee:07:04:7f:4a:-53,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-71,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-51,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-51,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-51,1
d4:ee:07:04:80:88:-65,d4:ee:07:04:7f:4a:-57,1
d4:ee:07:04:80:88:-65,d4:ee:07:04:7f:4a:-57,1
d4:ee:07:04:80:88:-65,d4:ee:07:04:7f:4a:-57,1
d4:ee:07:04:80:88:-65,d4:ee:07:04:7f:4a:-57,1
d4:ee:07:04:80:88:-42,d4:ee:07:04:7f:4a:-53,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-58,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-58,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-67,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-38,1
d4:ee:07:04:80:88:-40,d4:ee:07:04:7f:4a:-46,1
d4:ee:07:04:80:88:-40,d4:ee:07:04:7f:4a:-48,1
d4:ee:07:04:80:88:-40,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:7f:4a:-87,1
d4:ee:07:04:80:88:-55,d4:ee:07:04:7f:4a:-46,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-45,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-45,1
d4:ee:07:04:80:88:-72,d4:ee:07:04:7f:4a:-45,1
d4:ee:07:04:80:88:-45,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-69,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-71,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-70,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-70,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-70,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-59,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-59,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-59,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-59,d4:ee:07:04:7f:4a:-65,1
d4:ee:07:04:80:88:-77,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-77,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-77,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-77,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-61,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-61,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-61,1
d4:ee:07:04:80:88:-45,d4:ee:07:04:7f:4a:-49,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-65,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-65,1
d4:ee:07:04:80:88:-49,d4:ee:07:04:7f:4a:-76,1
d4:ee:07:04:80:88:-40,d4:ee:07:04:7f:4a:-40,1
d4:ee:07:04:80:88:-39,d4:ee:07:04:7f:4a:-49,1
d4:ee:07:04:80:88:-39,d4:ee:07:04:7f:4a:-55,1
d4:ee:07:04:80:88:-39,d4:ee:07:04:7f:4a:-70,1
d4:ee:07:04:7f:4a:-84,1
d4:ee:07:04:80:88:-49,d4:ee:07:04:7f:4a:-45,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-59,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-67,d4:ee:07:04:7f:4a:-63,1
d4:ee:07:04:80:88:-86,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-61,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-70,1
d4:ee:07:04:7f:4a:-84,1
d4:ee:07:04:80:88:-55,d4:ee:07:04:7f:4a:-43,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-55,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-56,1
d4:ee:07:04:80:88:-68,d4:ee:07:04:7f:4a:-68,1
d4:ee:07:04:7f:4a:-86,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-53,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-53,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-53,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-53,1
d4:ee:07:04:80:88:-63,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-69,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-69,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-75,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-47,d4:ee:07:04:7f:4a:-41,1
d4:ee:07:04:80:88:-47,d4:ee:07:04:7f:4a:-48,1
d4:ee:07:04:80:88:-47,d4:ee:07:04:7f:4a:-48,1
d4:ee:07:04:80:88:-47,d4:ee:07:04:7f:4a:-60,1
d4:ee:07:04:80:88:-45,d4:ee:07:04:7f:4a:-42,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-43,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-43,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-43,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-45,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-52,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-52,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-52,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-52,d4:ee:07:04:7f:4a:-64,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-61,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-61,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-61,d4:ee:07:04:7f:4a:-62,1
d4:ee:07:04:80:88:-46,1
d4:ee:07:04:80:88:-49,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-49,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-49,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-43,d4:ee:07:04:7f:4a:-50,1
d4:ee:07:04:80:88:-48,d4:ee:07:04:7f:4a:-49,1
d4:ee:07:04:80:88:-48,d4:ee:07:04:7f:4a:-49,1
d4:ee:07:04:80:88:-62,d4:ee:07:04:7f:4a:-46,1
d4:ee:07:04:80:88:-47,d4:ee:07:04:7f:4a:-42,1
d4:ee:07:04:80:88:-47,d4:ee:07:04:7f:4a:-44,1
d4:ee:07:04:80:88:-47,d4:ee:07:04:7f:4a:-44,1
d4:ee:07:04:7f:4a:-55,1
d4:ee:07:04:80:88:-65,d4:ee:07:04:7f:4a:-49,1
d4:ee:07:04:80:88:-68,d4:ee:07:04:7f:4a:-49,1
d4:ee:07:04:80:88:-68,d4:ee:07:04:7f:4a:-49,1
d4:ee:07:04:80:88:-84,1
d4:ee:07:04:80:88:-56,d4:ee:07:04:7f:4a:-57,1
d4:ee:07:04:80:88:-56,d4:ee:07:04:7f:4a:-57,1
d4:ee:07:04:80:88:-56,d4:ee:07:04:7f:4a:-57,1
d4:ee:07:04:80:88:-56,d4:ee:07:04:7f:4a:-45,1
d4:ee:07:04:80:88:-60,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-60,d4:ee:07:04:7f:4a:-56,1
d4:ee:07:04:80:88:-70,d4:ee:07:04:7f:4a:-72,1
d4:ee:07:04:7f:4a:-87,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-40,1
d4:ee:07:04:80:88:-61,d4:ee:07:04:7f:4a:-40,1
d4:ee:07:04:80:88:-61,d4:ee:07:04:7f:4a:-40,1
d4:ee:07:04:80:88:-70,d4:ee:07:04:7f:4a:-40,1
d4:ee:07:04:80:88:-42,d4:ee:07:04:7f:4a:-48,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-48,1
d4:ee:07:04:80:88:-41,d4:ee:07:04:7f:4a:-48,1
d4:ee:07:04:80:88:-39,d4:ee:07:04:7f:4a:-48,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-63,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-66,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-66,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-75,1
d4:ee:07:04:80:88:-66,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-66,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-66,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-64,d4:ee:07:04:7f:4a:-69,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-56,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-61,1
d4:ee:07:04:80:88:-53,d4:ee:07:04:7f:4a:-61,1
d4:ee:07:04:80:88:-57,d4:ee:07:04:7f:4a:-79,1
d4:ee:07:04:80:88:-46,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-48,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-48,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-56,d4:ee:07:04:7f:4a:-52,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-51,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-54,1
d4:ee:07:04:80:88:-51,d4:ee:07:04:7f:4a:-68,1
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:80:88:-82,d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:80:88:-82,d4:ee:07:04:7f:4a:-72,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-74,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-77,0
d4:ee:07:04:80:88:-82,d4:ee:07:04:7f:4a:-82,0
d4:ee:07:04:80:88:-82,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-92,d4:ee:07:04:7f:4a:-92,0
d4:ee:07:04:80:88:-92,d4:ee:07:04:7f:4a:-92,0
d4:ee:07:04:80:88:-91,d4:ee:07:04:7f:4a:-91,0
d4:ee:07:04:80:88:-88,d4:ee:07:04:7f:4a:-91,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-91,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-91,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-83,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-83,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-83,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-83,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:7f:4a:-74,0
d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:7f:4a:-73,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-75,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-74,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-74,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-72,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-82,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-82,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-88,d4:ee:07:04:7f:4a:-86,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-75,d4:ee:07:04:7f:4a:-81,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-79,0
d4:ee:07:04:80:88:-82,d4:ee:07:04:7f:4a:-79,0
d4:ee:07:04:80:88:-83,d4:ee:07:04:7f:4a:-76,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-68,0
d4:ee:07:04:80:88:-77,d4:ee:07:04:7f:4a:-68,0
d4:ee:07:04:80:88:-77,d4:ee:07:04:7f:4a:-68,0
d4:ee:07:04:80:88:-74,d4:ee:07:04:7f:4a:-68,0
d4:ee:07:04:80:88:-88,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-92,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-93,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-85,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-86,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-86,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-71,d4:ee:07:04:7f:4a:-57,0
d4:ee:07:04:80:88:-71,d4:ee:07:04:7f:4a:-57,0
d4:ee:07:04:80:88:-71,d4:ee:07:04:7f:4a:-57,0
d4:ee:07:04:80:88:-71,d4:ee:07:04:7f:4a:-58,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-88,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-88,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-93,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-93,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-93,d4:ee:07:04:7f:4a:-92,0
d4:ee:07:04:80:88:-93,d4:ee:07:04:7f:4a:-93,0
d4:ee:07:04:80:88:-92,d4:ee:07:04:7f:4a:-93,0
d4:ee:07:04:80:88:-92,d4:ee:07:04:7f:4a:-93,0
d4:ee:07:04:80:88:-90,0
d4:ee:07:04:80:88:-90,0
d4:ee:07:04:80:88:-90,0
d4:ee:07:04:80:88:-90,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-86,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-89,0
d4:ee:07:04:80:88:-82,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-81,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-84,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-86,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-86,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-89,0
d4:ee:07:04:80:88:-93,0
d4:ee:07:04:80:88:-93,0
d4:ee:07:04:80:88:-93,0
d4:ee:07:04:80:88:-93,0
d4:ee:07:04:80:88:-91,d4:ee:07:04:7f:4a:-94,0
d4:ee:07:04:80:88:-91,d4:ee:07:04:7f:4a:-94,0
d4:ee:07:04:80:88:-91,d4:ee:07:04:7f:4a:-94,0
d4:ee:07:04:80:88:-91,d4:ee:07:04:7f:4a:-93,0
d4:ee:07:04:7f:4a:-92,0
d4:ee:07:04:7f:4a:-92,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-93,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-93,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-92,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-90,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-86,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-86,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-85,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-85,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-84,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-81,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-80,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-82,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-86,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-80,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-78,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-74,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-73,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-73,d4:ee:07:04:7f:4a:-84,0
d4:ee:07:04:80:88:-73,d4:ee:07:04:7f:4a:-82,0
d4:ee:07:04:80:88:-75,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-79,d4:ee:07:04:7f:4a:-88,0
d4:ee:07:04:80:88:-81,d4:ee:07:04:7f:4a:-90,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-88,d4:ee:07:04:7f:4a:-83,0
d4:ee:07:04:80:88:-88,d4:ee:07:04:7f:4a:-85,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-86,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-87,0
d4:ee:07:04:80:88:-89,d4:ee:07:04:7f:4a:-86,0
d4:ee:07:04:80:88:-67,d4:ee:07:04:7f:4a:-69,0
d4:ee:07:04:80:88:-66,d4:ee:07:04:7f:4a:-69,0
d4:ee:07:04:80:88:-66,d4:ee:07:04:7f:4a:-69,0
d4:ee:07:04:80:88:-65,d4:ee:07:04:7f:4a:-69,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-71,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-70,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-70,0
d4:ee:07:04:80:88:-87,d4:ee:07:04:7f:4a:-70,0
